Fiscal Year,Employer,Total Approval,NAICS
2022,"ACCO FOREIGN SHIPPING, INC.",83,48
2022,ACCOCIATES IN PEDIATRIC THERAPY LLC,712,62
2022,ACCODIAN LLC,48,54
2022,ACCOLADE CAPITAL MANAGEMENT LLC,11,52
2022,ACCOLADE INC,120,62
2022,ACCOLITE DIGITAL LLC,30,54
2022,ACCORD SOFTWARE LLC,15,54
2022,ACCORDION PARTNERS LLC,217,54
2022,ACCOUNTANTS WORLD LLC,37,54
2022,ACCOUNTING ASSOCIATES DC LLC,265,54
2022,ACCRETE HITECH SOLUTIONS INC,13,54
2022,ACCRUALIFY INC,18,54
2022,ACCRUE SELECT INC,21,54
2022,ACCRUENT LLC,96,54
2022,ACCU REFERENCE MEDICAL LABORATORY LLC,4,62
2022,ACCUITY INC,43,51
2022,ACCUON LABS INC,36,54
2022,ACCUPATH DIAGNOSTIC LABORATORIES I,36,62
2022,ACCUPULSE MEDICAL INC,9,42
2022,ACCURANT BIOTECH INC,7,54
2022,ACCURATE BACKGROUND LLC,41,51
2022,ACCURATE CLINICAL LABORATORY CORP,48,62
2022,ACCURATE COMPOSITES LLC,72,32
2022,ACCURATE CORPORATION DBA JUMPIN JA,24,44
2022,ACCURATE CORROSION CONTROL INC,5,23
2022,ACCURATE ENGINEERING INC,31,33
2022,ACCURATE GROUP INC,41,54
2022,ACCURATE PERFORATING COMPANY,5,33
2022,ACCURATE SOURCE COM INC,26,56
2022,ACCURAY INCORPORATED,44,33
2022,ACCURKARDIA INC,11,54
2022,ACCUSHIELD LLC,9,54
2022,ACCUTAR BIOTECHNOLOGY INC,19,54
2022,ACCUTAX SERVICES INC,1,54
2022,ACCUTEC INC,45,33
2022,ACCUTRON INC,44,33
2022,ACCUV INC,38,54
2022,ACCUVER AMERICAS INC,124,54
2022,ACCUWEATHER INC,136,54
2022,ACCUWEATHER SALES & SERVICE LLC,11,54
2022,ACCVEE INC,65,54
2022,ACCVISOR INC DBA K K ACCOUNTING,4,54
2022,ACE & SON MOVING PICTURE CO LLC,12,51
2022,ACE AMERICAN INSURANCE CO CHUBB,122,52
2022,ACE CONTROLS INC,193,33
2022,ACE DENTAL GROUP LLC,3,62
2022,ACE DENTAL GROUP LLC DBA ACE DENTAL ASSOCIATES,208,62
2022,ACE DENTAL02 PC,195,62
2022,ACE DENTAL07 PLLC,36,62
2022,ACE HEALTHCARE RESOURCES LLC,6,62
2022,ACE HOME CARE NETWORK INC,5,62
2022,ACE INFO SOLUTIONS INC,19,54
2022,ACE INFOTECH LLC,26,54
2022,ACE IT WORLD INC,4,54
2022,ACE PHYSICAL THERAPY & SPORTS MEDI,23,62
2022,ACE SOFTWARE SOLUTIONS INC,8,54
2022,ACE TECHNOLOGIES INC,109,54
2022,ACE UP INC,15,54
2022,ACE WORLD COMPANIES LTD,34,33
2022,ACE3 GROUP LLC,18,54
2022,ACEABLE INC,23,54
2022,ACEAPPLICATIONS LLC,128,54
2022,ACEE INTERNATIONAL EDUCATION INC,10,61
2022,ACEINTEGRATOR INC,6,54
2022,ACELERO INC DBA ACELERO LEARNING,6,62
2022,ACELLENT TECHNOLOGIES INC,33,54
2022,ACEM LLC,8,53
2022,ACENTLE INC,24,54
2022,ACENTRIK TECHNOLOGY SOLUTIONS LLC,71,54
2022,ACEQUEST CORPORATION,15,54
2022,ACER AMERICA CORPORATION,13,33
2022,ACER DATA LABS INC,23,54
2022,ACERA SURGICAL INC,12,33
2022,ACERAND THERAPEUTICS USA LIMITED,13,99
2022,ACES 2020 LLC,16,62
2022,ACES INSTITUTE LLC,60,61
2022,ACETECH GROUP CORPORATION,98,54
2022,ACHATES POWER INC,19,33
2022,ACHIEVA IT INC,9,54
2022,ACHIEVE PEDIATRIC THERAPY AND REHAB PC,7,99
2022,ACHIEVE REHAB INC,41,62
2022,ACHIEVE TWIN CITIES,2,61
2022,ACHIEVEIT NY INC,21,54
2022,ACHIEVEKIDS,24,61
2022,ACHIEVEMENT ENGINEERING CORP,34,54
2022,ACHIEVEMENT FIRST BROOKLYN CHARTER,5,61
2022,ACHIEVEMENT FIRST INC,14,55
2022,ACHILL BEG CONSTRUCTION INC,29,23
2022,ACHRONIX SEMICONDUCTOR CORP,91,33
2022,ACI GIFT CARDS LLC,26,45
2022,ACI INFOTECH INC,27,54
2022,ACI MECHANICAL INC,14,23
2022,ACI WORLDWIDE CORP,31,54
2022,ACIES ENGINEERING INC,7,54
2022,ACILON CONSULTING LLC,11,54
2022,ACITLABS LLC,2,54
2022,ACKER MERRALL & CONDIT CO,11,44
2022,ACKERMAN TECHNOLOGIES LLC,19,54
2022,ACKMAN ZIFF REAL ESTATE GROUP LLC,35,53
2022,ACLARA SMART GRID SOLUTIONS LLC,9,33
2022,ACLARA TECHNOLOGIES LLC,15,33
2022,ACLAT INC,76,54
2022,ACLIMA INC,15,51
2022,ACLOR INC,8,54
2022,ACLOUDX CONSULTING LLC,9,54
2022,ACM GROUP INC DBA ATLANTIC-ACM,41,54
2022,ACM TECHNOLOGIES INC,35,42
2022,ACME PLASTICS OF NEW JERSEY INC,16,42
2022,ACME SMOKED FISH CORP,32,31
2022,ACME TRADING CORPORATION,6,42
2022,ACME WORLDWIDE ENTERPRISES INC,19,54
2022,ACMH INC,6,62
2022,ACNOVATE CORPORATION,21,54
2022,ACON LABORATORIES INC,53,42
2022,ACORD CORPORATION,8,54
2022,ACORD SOLUTIONS GROUP INC,21,52
2022,ACORE CAPITAL MORTGAGE LP,62,52
2022,ACORNS GROW INCORPORATED,40,52
2022,ACOSTA INC,42,55
2022,ACOUSTIC TECHNOLOGY INC DBA ATI SYSTEMS INC,185,33
2022,ACQUAINTEK INC,6,54
2022,ACQUIA INC,12,51
2022,ACQUIFIN INC,9,54
2022,ACQUIRE CONSULTING GROUP LTD,9,54
2022,ACQUIS CONSULTING GROUP LLC,7,54
2022,ACR TECHNOLOGY LLC,35,54
2022,ACRE NY REALTY INC,9,53
2022,ACRES CAPITAL LLC,17,52
2022,ACRETRADER INC,24,52
2022,ACRISURE LLC,14,52
2022,ACRO SERVICE CORPORATION,17,54
2022,ACRO SYSTEMS INC,8,54
2022,ACROBIOSYSTEMS INC,39,42
2022,ACRONIS INC,22,54
2022,ACRONOTICS INC,33,54
2022,ACROSS BORDERS MANAGEMENT CONSULTING GROUP LLC,17,54
2022,ACROTEK IT SOLUTIONS INC,15,54
2022,ACRYLICIZE INC,9,54
2022,ACS INTERNATIONAL RESOURCES INC,5,54
2022,ACS IT INC,8,54
2022,ACSE SOLUTIONS LLC,10,54
2022,ACSIA LONG TERM CARE INC,4,52
2022,ACSR LLC D/B/A ALTA CAMARILLO HEALTHCARE CTR,6,62
2022,ACT CONSULTING,164,54
2022,ACT HOUSE INC,42,54
2022,ACT INC,43,61
2022,ACT LAB LLC,17,54
2022,ACTALENT INC,33,54
2022,ACTALENT SERVICES LLC,56,54
2022,ACTASYS INC,116,54
2022,ACTAVIS LABORATORIES FL INC,4,32
2022,ACTEX INTERNATIONAL CORPORATION,76,42
2022,ACTIAN CORPORATION,6,54
2022,ACTIMIZE INC,24,54
2022,ACTION BEHAVIOR CENTERS LLC,18564,62
2022,ACTION FACE LLC,27,33
2022,ACTION GRAPHICS & SIGNS INC DBA AG WRAPS,19,54
2022,ACTION IMPORTS LP,5,42
2022,ACTION INSTALLATION AND MAINTENANCE INC,4,23
2022,ACTION REACTION PHYSICAL THERAPY I,47,62
2022,ACTION TITLE RESEARCH LLC,34,54
2022,ACTIONABLE INTELLECTUAL PROPERTY INTELLIGENCE LLC,5,54
2022,ACTIONIQ,10,54
2022,ACTIONTEC ELECTRONICS INC,3,54
2022,ACTIV SURGICAL INC,5,42
2022,ACTIVE ATHLETE INC,10,45
2022,ACTIVE CYBER LLC,16,54
2022,ACTIVE ENTERPRISE SOLUTIONS LLC,32,54
2022,ACTIVE NETWORK LLC,5,54
2022,ACTIVE PHYSICAL THERAPY SVCS LLC,61,62
2022,ACTIVE TELEPHONES INC,17,51
2022,ACTIVE UNITED PHYSICAL THERAPY,14,62
2022,ACTIVE WELLNESS LLC,8,62
2022,ACTIVECAMPAIGN LLC,32,51
2022,ACTIVECLASS INC,3,54
2022,ACTIVEHOURS INC DBA EARNIN,45,52
2022,ACTIVEWORX INC,2,54
2022,ACTIVISION BLIZZARD MEDIA LLC,34,54
2022,ACTNANO INC,34,54
2022,ACTON INC,17,33
2022,ACTONIA INC,9,54
2022,ACTUAL AGENCY LLC,23,54
2022,ACTUATED MEDICAL INC,9,54
2022,ACTUS CONSULTING GROUP INC,28,56
2022,ACTUS HOLDINGS,25,54
2022,ACUATIVE CORPORATION,7,54
2022,ACUBAHN INC,17,54
2022,ACUITY BRANDS LIGHTING INC,93,33
2022,ACUITY BRANDS TECHNOLOGY INC,8,33
2022,ACUITY KNOWLEDGE PARTNERS US INC,8,54
2022,ACUITYMD INC,62,51
2022,ACULOCITY LLC,7,54
2022,ACUMEN LLC,21,51
2022,ACUMEN ROBOT INTELLIGENCE INC,30,45
2022,ACUMEN SECURITY LLC,39,54
2022,ACUMERA INC,6,54
2022,ACUPAY SYSTEM LLC,166,52
2022,ACURIAN INC,27,99
2022,ACUSHNET COMPANY,11,33
2022,ACUSHNET RUBBER COMPANY INC,2,54
2022,ACUTEC PRECISION AEROSPACE INC,4,33
2022,ACUVATE SOFTWARE INC,29,54
2022,ACV AUCTIONS INC,20,42
2022,ACXIOM LLC,22,51
2022,AD BANKER AND COMPANY LLC,94,61
2022,AD FONTES INC,7,54
2022,AD HAWK SOLUTIONS INC,126,54
2022,AD NET INC,17,54
2022,AD PRACTITIONERS LLC,28,54
2022,ADAEQUARE INC,62,54
2022,ADAH ENTERPRISES INC,79,54
2022,ADAIR COUNTY MEMORIAL HOSPITAL,53,62
2022,ADAM INFORMATION TECHNOLOGIES LLC,28,54
2022,ADAM JACOBS CHIROPRACTIC CORPORATION DBA SF CUSTOM CHIROPRACTIC,40,62
2022,ADAM JAMES LLC D B A CARTER MACKEN,20,56
2022,ADAMAS INC,13,54
2022,ADAMS AIR AND HYDRAULICS INC,89,42
2022,ADAMS COUNTY REGIONAL MEDICAL CTR,5,62
2022,ADAMS GRAIN COMPANY,5,42
2022,ADAMS MANAGEMENT SERVICES CORP,45,54
2022,ADAMS MONTESSORI SCHOOL INC,11,61
2022,ADAMS STATE UNIVERSITY,118,61
2022,ADAPT TECHNOLOGY LLC,61,54
2022,ADAPTAVIST INC,24,54
2022,ADAPTIMMUNE LLC,20,54
2022,ADAPTIVE BIOTECHNOLOGIES CORP,13,54
2022,ADAPTIVE INVESTMENT SOLUTIONS LLC,26,52
2022,ADAPTIVE PHAGE THERAPEUTICS INC,14,54
2022,ADAPTIVE PROTOCOLS INC,28,54
2022,ADAPTIVE TECHNOLOGY INSIGHTS LLC,16,54
2022,ADAPTIVE VISION AND ROBOTICS LLC,35,54
2022,ADARA INC,22,54
2022,ADARA NETWORKS INC,17,54
2022,ADARE PHARMACEUTICALS INC,58,32
2022,ADAVIV INC,70,51
2022,ADB FLORIDA CONTRACTORS LLC,12,99
2022,ADB SAFEGATE AMERICAS LLC,6,33
2022,ADBAKX LLC,49,54
2022,ADCELLERANT LLC,62,99
2022,ADCETERA DESIGN STUDIO INC,27,54
2022,ADCO MANUFACTURING,12,33
2022,ADCOCK AI INC,13,54
2022,ADCOLONY INC,32,54
2022,ADD SMILE HEALTH SERVICES INC,12,62
2022,ADDEPAR INC,128,51
2022,ADDEPTO IT SOLUTIONS LLC,36,54
2022,ADDGENE INC,7,32
2022,ADDICTIONS RECOVERY CENTER,46,62
2022,ADDIGURU LLC,13,51
2022,ADDIOX TECHNOLOGIES LLC,10,54
2022,ADDISON DESIGN COMPANY INC,14,54
2022,ADDITION LLC,109,52
2022,ADDO CONSULTING INC,16,54
2022,ADDTEQ INC,5,54
2022,ADDVERB TECHNOLOGIES USA INC,7,54
2022,ADE SYSTEMS INC,12,42
2022,ADECCO GROUP NA / MODIS INC,172,54
2022,ADECCO USA INC,26,54
2022,ADECIS ENGRG INC,7,54
2022,ADEF COMPANY,7,54
2022,ADELA INC,21,32
2022,ADELAIDE METRICS INC,71,54
2022,ADELANTE HEALTHCARE INC,22,62
2022,ADELANTE US OPERATIONS INC,23,52
2022,ADELFIA LLC,11,54
2022,ADELL GROUP LLC,4,33
2022,ADELMAN MATZ PC,6,54
2022,ADELPHI UNIVERSITY,10,61
2022,ADELPHI VALUES LLC,6,54
2022,ADEMCO INC,29,54
2022,ADEN STAFF INC,68,54
2022,ADENA PARTNERS MANAGEMENT LLC DBA NEST BIO VENTURES,6,52
2022,ADEPT CHIP TECHNOLOGIES INC,41,54
2022,ADEPT COMPUTER CONSULTANTS INC,11,54
2022,ADEPT CONSULTING GROUP INC,14,54
2022,ADEPT HOMES LLC,9,23
2022,ADEPT ID INC,17,56
2022,ADEPT SCRIPTS LLC,39,54
2022,ADEPTIA INC,21,51
2022,ADERAS INC,14,54
2022,ADESA INC,19,42
2022,ADESIS INC,15,99
2022,ADFINITAS HEALTH DBA MARYLAND INPATIENT CARE SPECIALISTS,29,62
2022,ADH HEALTH PRODUCTS INC,12,32
2022,ADHAWK INC,9,54
2022,ADHEREHEALTH LLC,15,62
2022,ADHRIT INC,76,54
2022,ADI ANALYTICS LLC,4,54
2022,ADICET BIO INC,10,54
2022,ADIDAS AMERICA INC,20,33
2022,ADIENT AEROSPACE LLC,15,33
2022,ADIENT US LLC,62,33
2022,ADIFICE LLC,24,54
2022,ADIL ANALYTICS INC,10,54
2022,ADIMAB SERVICE COMPANY LLC,22,99
2022,ADIN TECHNOLOGIES INC,16,54
2022,ADIRONDACK REGIONAL FEDERAL CREDIT UNION,119,52
2022,ADISOLS LLC,6,54
2022,ADISYS CORPORATION,3,54
2022,ADITI LLC,98,54
2022,ADIVO ASSOCIATES LLC,24,54
2022,ADJAYE ASSOCIATES ARCHITECTS P C,11,54
2022,ADK GROUP LLC,59,54
2022,ADLAI NORTYE USA INC,13,54
2022,ADLER UNIVERSITY,21,61
2022,ADM INVESTOR SERVICES INC,15,31
2022,ADMA BIOLOGICS INC D/B/A ADMA BIOMANUFACTURING LLC,27,32
2022,ADMARKETPLACE INC,38,54
2022,ADMARU NETWORK LLC,7,54
2022,ADMERASIA INC,9,54
2022,ADMINISTRATIVE OFFICE OF THE COURTS TN SUPREME COURT,19,92
2022,ADMIRAL AMERICA ENERGY INC,34,54
2022,ADMIRAL INSTRUMENTS LLC,7,33
2022,ADMIRE DENTAL LLC,129,62
2022,ADMIRE DENTAL OF MICHIGAN PLLC DBA ADMIRE DENTAL,7,62
2022,ADMISSIAN LLC,1354,61
2022,ADMIX INC,11,33
2022,ADNANT LLC,6,54
2022,ADO STAFFING INC,12,54
2022,ADOBE ASSOCIATES INC,14,54
2022,ADOBE INC,806,54
2022,ADOLFSON PETERSON INC,12,23
2022,ADORAMA INC,21,45
2022,ADORE ME INC,33,44
2022,ADP DISTRIBUTORS USA INC,7,42
2022,ADP INC,57,51
2022,ADP TAX SERVICES INC,6,51
2022,ADP TECHNOLOGY SERVICES INC,490,51
2022,ADP TOTALSOURCE SERVICES INC,8,51
2022,ADPI LLC,6,54
2022,ADPMN INC,56,54
2022,ADPOP INC,5,54
2022,ADRA AND ALTMAN CHIROPRACTIC APC,2,62
2022,ADRIAN COLLEGE,18,61
2022,ADROIT AFFINE LLC,5,54
2022,ADROIT ASSOCIATES INC,102,54
2022,ADROIT ASSOCIATES LLC,5,54
2022,ADROIT RESOURCES INC,88,54
2022,ADROIT SOFTWARE INC,20,54
2022,ADROIT TECHNOLOGIES & CLOUD SOLUTI,40,54
2022,ADROIT WORLDWIDE MEDIA INC,145,54
2022,ADROITCO INC,8,54
2022,ADROITECH INC,24,54
2022,ADROITENT INC,221,54
2022,ADROIX CORP DBA CODEFORCE 360,47,54
2022,ADS ALLIANCE DATA SYSTEMS INC,29,54
2022,ADS SERVICES LLC,482,99
2022,ADSKATE INC,15,54
2022,ADSWERVE INC,25,54
2022,ADT LLC,39,56
2022,ADTALEM GLOBAL EDUCATION INC,26,92
2022,ADTECH CORP,10,33
2022,ADTRAN INC,5,33
2022,ADUSA DISTRIBUTION LLC,35,44
2022,ADUSA SUPPLY CHAIN SERVICES LLC,61,44
2022,ADVA OPTICAL NETWORKING NA INC,7,54
2022,ADVAANA INC,18,54
2022,ADVAITAA TECHNOLOGIES INC,32,54
2022,ADVAIYA SOLUTIONS INC,4,54
2022,ADVALENT INC,11,54
2022,ADVANCE 2000 INC,16,56
2022,ADVANCE AUTO BUSINESS SUPPORT LLC,13,44
2022,ADVANCE DESIGN CONSULTANTS INC,5,54
2022,ADVANCE DIGITAL SYSTEMS INC,8,54
2022,ADVANCE FINANCE GROUP LLC,9,32
2022,ADVANCE INDUSTRIAL REFRIGERATION INC,23,42
2022,ADVANCE LIFTS INC,5,33
2022,ADVANCE MAGAZINE PUBLISHERS INC DBA CONDE NAST,8,51
2022,ADVANCE OCCUPATIONAL AND  HAND THERAPY CENTER,8,62
2022,ADVANCE PRODUCTS AND SYSTEMS LLC,12,23
2022,ADVANCE REHABILITATION MANAGEMENT GROUP LLC,13,62
2022,ADVANCE RESEARCH INSTITUTE INC,8,62
2022,ADVANCE SMILE DENTAL CREATOR LLC,31,62
2022,ADVANCE SOLUTIONS CORPORATION NJ DBA ADVANCE SOLUTIONS,35,54
2022,ADVANCE STORES COMPANY INC,16,44
2022,ADVANCE THERAPY PC,5,62
2022,ADVANCED ACCELERATOR APPLICATIONS,11,32
2022,ADVANCED ALTERNATIVE MEDIA INC,993,71
2022,ADVANCED ANALYTICAL CONS GR INC,82,92
2022,ADVANCED APPLIED ENGINEERING INC,11,54
2022,ADVANCED BIONICS LLC,65,42
2022,ADVANCED CARDIOLOGY LLC,2,62
2022,ADVANCED CARDIOVASCULAR SPECIALISTS P C,55,62
2022,ADVANCED CELL DIAGNOSTICS INC,17,54
2022,ADVANCED CHEMBLOCKS INC DBA ACHEMBLOCK,41,54
2022,ADVANCED CLINICAL LLC,7,54
2022,ADVANCED COMPUTER CONCEPTS INC,6,54
2022,ADVANCED COMPUTING SYSTEMS LLC,7,54
2022,ADVANCED DATABASE IT SOLUTIONS INC,20,54
2022,ADVANCED DENTAL SMILES PC,191,81
2022,ADVANCED DENTAL SPECIALISTS LLC,43,62
2022,ADVANCED DENTISTRY OF CENTER CITY PC,14,62
2022,ADVANCED DIAGNOSTIC IMAGING P C,23,62
2022,ADVANCED DIAGNOSTIC PATHOLOGY ASSOCIATES,11,62
2022,ADVANCED DIAGNOSTICS HEALTHCARE SYSTEM,165,62
2022,ADVANCED EARTH SCIENCES INC,3,54
2022,ADVANCED ENDODONTICS OF LAKE MARY,228,62
2022,ADVANCED ENERGY MATERIALS LLC,63,32
2022,ADVANCED ENGINEERING SERVICES LLC,74,54
2022,ADVANCED FACADE INC,16,23
2022,ADVANCED FLOW SOLUTIONS INC,39,33
2022,ADVANCED GEOPHYSICAL TECHNOLOGY IN,16,54
2022,ADVANCED HOMECARE MANAGEMENT INC,14,62
2022,ADVANCED INCOME & ACCOUNTING SERVI,8,54
2022,ADVANCED INDUSTRIAL COMPUTER INC,90,42
2022,ADVANCED INFORMATION TECHNOLOGY SOLUTIONS INC,46,54
2022,ADVANCED INFRASTRUCTURE DESIGN INC,35,54
2022,ADVANCED IT SOLUTIONS INC,29,54
2022,ADVANCED KNOWLEDGE TECH LLC,27,54
2022,ADVANCED KNOWLEDGE TECHNOLOGIES INC,662,54
2022,ADVANCED LAB SOLUTIONS LLC,24,62
2022,ADVANCED MANAGEMENT TECHNOLOGY INC,7,54
2022,ADVANCED MECHANICAL T3ECHNOLOGIES,1,99
2022,ADVANCED MECHATRONICS SOLUTIONS INC,7,42
2022,ADVANCED MEDICAL & PRO SOLNS INC,7,62
2022,ADVANCED MEDICAL PHYSICS,6,54
2022,ADVANCED MICRO DEVICES INC,656,33
2022,ADVANCED MICRO SYSTEMS INC DBA AMS CAD CAFM SOLUTIONS,13,51
2022,ADVANCED MICROBIAL SOLUTIONS LLC D,53,99
2022,ADVANCED MOBILITY GROUP,12,54
2022,ADVANCED MONITORING CAREGIVING INC,7,62
2022,ADVANCED NETWORK CONSULTING INC,9,51
2022,ADVANCED NETWORK MANAGEMENT INC,9,54
2022,ADVANCED NEURO SOLUTIONS LLC,11,62
2022,ADVANCED ORTHOPEDIC SPINE CARE SC,4,62
2022,ADVANCED PAIN MGMT SPECIALISTS LLC,21,62
2022,ADVANCED PERIODONTICS AND IMPLANT CARE LLC,22,62
2022,ADVANCED PHYSICAL MEDICNE AND,22,62
2022,ADVANCED PRINT TECHNOLOGIES,51,42
2022,ADVANCED PROTEOME THERAPEUTICS INC,9,54
2022,ADVANCED PURIFICATION ENGINEERING,13,33
2022,ADVANCED RADIATION PHYSICS S CORP,101,54
2022,ADVANCED RESEARCH COMPANY,40,54
2022,ADVANCED RESOURCE STAFFING INC,39,54
2022,ADVANCED RNA VACCINE TECHNOLOGIES,50,54
2022,ADVANCED ROBOT SOLUTIONS LLC,20,54
2022,ADVANCED ROBOTICS GROUP LLC,15,54
2022,ADVANCED ROTORCRAFT TECHNOLOGY INC,10,54
2022,ADVANCED SCIENCES TECHNOLOGIES LLC,16,54
2022,ADVANCED SILICON GROUP INC,27,54
2022,ADVANCED SOLAR PRODUCTS INC,33,23
2022,ADVANCED SPECIALTY RX LLC,9,44
2022,ADVANCED STERILIZATION PRODUCTS INC,11,33
2022,ADVANCED STRUCTURAL DESIGN INC,5,54
2022,ADVANCED STRUCTURAL TECHS INC,5,33
2022,ADVANCED SYSTEM DESIGN LLC,24,54
2022,ADVANCED TECH CONSULTING SVC INC,60,54
2022,ADVANCED TECH INNOVATION CORP,49,54
2022,ADVANCED TECH LABORATORIES INC,432,54
2022,ADVANCED TECHNOLOGY LOGISTICS INC,61,54
2022,ADVANCED THERAPY SOLUTIONS LLC,54,62
2022,ADVANCED WAREHOUSE INC,13,49
2022,ADVANCESOFT INC,86,54
2022,ADVANCY INC,28,54
2022,ADVANITY TECHNOLOGIES LLC,283,54
2022,ADVANLINK INC,13,45
2022,ADVANSOFT INTERNATIONAL INC,29,54
2022,ADVANSTAR COMMUNICATIONS INC,7,51
2022,ADVANSYS INC,19,54
2022,ADVANTAGE ACADEMY OF MIAMI INC,8,61
2022,ADVANTAGE HEALTH/SAINT MARY S MEDICAL GROUP D/B/A MERCY HEALTH PHYSICIAN PARTNERS,11,62
2022,ADVANTAGE HEALTHCARE SOLUTIONS INC,19,54
2022,ADVANTAGE SALES & MARKETING LLC D,33,54
2022,ADVANTAGE TECHNICAL RESOURCING INC,178,56
2022,ADVANTAGE TECHNICAL SERVICES INC,10,56
2022,ADVANTAGE TESTING OF WESTCHESTER LLC,18,61
2022,ADVANTAGECARE REHABILITATION INC,26,62
2022,ADVANTECH CORPORATION,6,42
2022,ADVANTECS GROUP INC,1,54
2022,ADVANTEST AMERICA INC,45,33
2022,ADVANTEX SOLUTIONS INC,7,54
2022,ADVANTIA HOLDINGS OF MARYLAND LLC,10,62
2022,ADVANTIS GLOBAL INC,126,54
2022,ADVANTIS GLOBAL SERVICES LLC,9,54
2022,ADVANTIV TECHNOLOGIES INC,7,42
2022,ADVANTIX SOLUTIONS GROUP,65,54
2022,ADVEN TECHNOLOGIES INC,21,54
2022,ADVENT GLOBAL SOLUTIONS INC,33,54
2022,ADVENT HEALTH PARTNERS INC,16,52
2022,ADVENT INTERMODAL SOLUTIONS LLC,12,51
2022,ADVENT INTERNATIONAL CORPORATION,48,52
2022,ADVENT SOFTWARE INC,21,51
2022,ADVENTA CORPORATION,14,54
2022,ADVENTA SOFT INC,20,54
2022,ADVENTHEALTH RANSOM MEMORIAL INC D/B/A ADVENTHEALTH OTTAWA,25,62
2022,"ADVENTHEALTH UNIVERSITY, INC.",12,61
2022,ADVENTIST HEALTH BAKERSFIELD,31,62
2022,ADVENTIST HEALTH DELANO,27,62
2022,ADVENTIST HEALTH POLK SOUTH INC D/B/A ADVENTHEALTH LAKE WALES,9,62
2022,ADVENTIST HEALTH SYSTEM SUNBELT HE,154,62
2022,ADVENTIST HEALTH SYSTEM SUNBELT HEALTHCARE CORP D/B/A ADVENTHEALTH,15,62
2022,ADVENTIST HEALTH SYSTEM/ SUNBELT INC D/B/A ADVENTHEALTH SEBRING,38,62
2022,ADVENTIST HEALTH SYSTEM/SUNBELT IN,136,62
2022,ADVENTIST HEALTH TEHACHAPI VALLEY,66,62
2022,ADVENTIST HEALTH WHITE MEMORIAL,19,62
2022,ADVENTIST HEALTHCARE INC,29,62
2022,ADVENTIST HLTH CLEARLAKE HOSPITAL INC,12,62
2022,ADVENTIST HLTH SYSTEMS GA INC D/B/,12,62
2022,ADVENTURER LP,1,33
2022,ADVERTEX COMMUNICATIONS INC,19,99
2022,ADVERTISER PERCEPTIONS,34,54
2022,ADVERTISING CLUB OF GREATER BOSTON,47,81
2022,ADVERTISING SPECIALTY INSTITUTE,35,54
2022,ADVERTISING VEHICLES INC,38,54
2022,ADVERUM BIOTECHNOLOGIES INC,28,54
2022,ADVICS MANUFACTURING OHIO INC,80,33
2022,ADVIK IT SOLUTION INC,16,54
2022,ADVISE TECHNOLOGIES LLC,43,51
2022,ADVISER COMPLIANCE ASSOCIATES LLC,29,54
2022,ADVISOR GROUP INC,29,52
2022,ADVISOR360 LLC,30,54
2022,ADVISORS ASSET MANAGEMENT INC,40,52
2022,ADVISR INC,6,54
2022,ADVITHRI TECHNOLOGIES LLC,99,54
2022,ADVIZEX TECHNOLOGIES LLC,121,54
2022,ADVOCATE HEALTH AND HOSPITALS CORP,24,62
2022,ADVOCATES FOR ARTS BASED EDUCATION,64,61
2022,ADWA HOME CARE INC,19,62
2022,ADWAY SERVICES INC,73,54
2022,ADWEEK LLC,12,51
2022,ADWEKO AMERICA INC,2,54
2022,ADYEN INC,28,52
2022,ADYEN N V SAN FRANCISCO BRANCH,29,52
2022,AE & LY MEDICAL ASSOCIATES PLLC,4,62
2022,AE BOYCE COMPANY INC,14,54
2022,AE GROUP LLC DBA AEROSTAR MFG,34,33
2022,AEBACKOFFICE LLC,7,54
2022,AEC CONTROLS INC,13,54
2022,AEC ON SITE INC,250,54
2022,AECOM TECHNICAL SERVICES INC,181,54
2022,AEDIT LLC,11,54
2022,AEG PRESENTS LLC,11,71
2022,AEGIS COMPANY,61,54
2022,AEGIS PROJECT CONTROLS CORP,15,54
2022,AEGIS SERVICE CORP,10,52
2022,AEGIS THERAPIES INC,25,62
2022,AEGLE CARE INC D/B/A LUMIRADX INC,24,33
2022,AEGON USA REALTY ADVISORS LLC,25,52
2022,AEHR TEST SYSTEMS,30,33
2022,AEIS LLC ADVANCED ENGINEERING INSPECTION SERVICES LLC,47,54
2022,AEJ PROJECTS LLC,152,54
2022,AEKYA INC,8,54
2022,AEL SPAN LLC,35,54
2022,AELUMA INC,4,54
2022,AEM INTERNATIONAL US LTD,39,33
2022,AEMTEK INC,9,33
2022,AEON LAW PLLC,2,54
2022,AEONSEMI TECHNOLOGIES INC,21,51
2022,AEP ENERGY INC,86,22
2022,AEQUOR HEALTHCARE SERVICES LLC,11,54
2022,AEQUOR TECHNOLOGIES LLC,26,54
2022,AERA ENERGY SERVICES COMPANY,41,21
2022,AERA TECHNOLOGY INC,13,54
2022,AERIAL SPHERE LLC,37,54
2022,AERIS COMMUNICATIONS INC,18,51
2022,AERO CONTROLS INC,35,33
2022,AERO HEALTHCARE US LLC,21,33
2022,AERO OPERATING LLC,9,56
2022,AERO SHADE TECHNOLOGIES INC,4,32
2022,AERO TECHNOLOGIES INC,5,54
2022,AEROGEN PHARMA CORPORATION,6,54
2022,AEROMECH INCORPORATED,22,54
2022,AERONAUTICAL SUPPORT INTERNATIONAL,11,42
